hsj ,段,ダン,[],段
hsj,鍛,タン、きた-える,[],鍛
ht ,升,ショウ、ます,[],升
ht,昇,ショウ、のぼ-る,[],昇
ht,飛,ヒ、と-ぶ、と-ばす,[],飛
hua,潜,セン、ひそ-む、もぐ-る,[],潜
huc,賛,サン,[],賛
hup ,息,ソク、いき,[],息
hup,憩,ケイ、いこ-い、いこ-う,[],憩
hus,辺,ヘン、あた-り、べ,[],辺
hvf ,系,ケイ,[],系
hvf,係,ケイ、かか-る、かかり,[],係
hvf,孫,ソン、まご,[],孫
hvf,遜,ソン,[],遜
hvl,仰,ギョウ、（コウ）、あお-ぐ、おお-せ,[],仰
hvl,抑,ヨク、おさ-える,[],抑
hvl,迎,ゲイ、むか-える,[],迎
hvo,孤,コ,[],孤
hvo,弧,コ,[],弧
hvp ,氏,シ、うじ,[],氏
hvp,紙,シ、かみ,[],紙
hw ,卑,ヒ、いや-しい、いや-しむ、いや-しめる,[],卑
hw,碑,ヒ,[],碑
hwk,窓,ソウ、まど,[],窓
hwp,総,ソウ,[],総
hwu ,鬼,キ、おに,[],鬼
hwu,塊,カイ、かたまり,[],塊
hwu,醜,シュウ、みにく-い,[],醜
hwu,魂,コン、たましい,[],魂
hx ,臼,キュウ、うす,[],臼
hx,児,ジ、（ニ）,[],児
hx,写,シャ、うつ-す、うつ-る,[],写
hx,挿,ソウ、さ-す,[],挿
hx,捜,ソウ、さが-す,[],捜
hx,旧,キュウ,[],旧
hx,潟,かた,[],潟
hx,痩,ソウ、や-せる,[],痩
hx,稲,トウ、いね、（いな）,[],稲
hx,薦,セン、すす-める,[],薦
hx,陥,カン、おちい-る、おとしい-れる,[],陥
hxb,興,コウ、キョウ、おこ-る、おこ-す,[],興
hxg,毀,キ,[],毀
hxh ,身,シン、み,[],身
hxh,窮,キュウ、きわ-める、きわ-まる,[],窮
hxi1 ,射,シャ、い-る,[],射
hxi1,謝,シャ、あやま-る,[],謝
hxy,与,ヨ、あた-える,[],与
hxy,挙,キョ、あ-げる、あ-がる,[],挙
hxy,誉,ヨ、ほま-れ,[],誉
hye,盤,バン,[],盤
hye1 ,般,ハン,[],般
hye1,搬,ハン,[],搬
hym ,延,エン、の-びる、の-べる、の-ばす,[],延
hym,誕,タン,[],誕
i,伐,バツ,[],伐
i,戦,セン、いくさ、たたか-う,[],戦
i,畿,キ,[],畿
i,私,シ、わたくし、わたし,[],私
i,賊,ゾク,[],賊
i,閥,バツ,[],閥
i1,国,コク、くに,[],国
i1,域,イキ,[],域
i2,戒,カイ、いまし-める,[],戒
i2,械,カイ,[],械
iav ,良,リョウ、よ-い,[],良
iav,浪,ロウ,[],浪
iav,食,ショク、（ジキ）、く-う、く-らう、た-べる,[],食
iav,養,ヨウ、やしな-う,[],養
ibi,博,ハク、（バク）,[],博
ibi,簿,ボ,[],簿
ibi,縛,バク、しば-る,[],縛
ibi,薄,ハク、うす-い、うす-める、うす-まる、うす-らぐ、うす-れる,[],薄
ibs,敷,フ、し-く,[],敷
ic,翁,オウ,[],翁
ice,俊,シュン,[],俊
ice,唆,サ、そそのか-す,[],唆
ice,酸,サン、す-い,[],酸
idd,摩,マ,[],摩
idd,磨,マ、みが-く,[],磨
idd,魔,マ,[],魔
ig,粧,ショウ,[],粧
ih,威,イ,[],威
ih,感,カン,[],感
ih,憾,カン,[],憾
ih,戚,セキ,[],戚
ih,歳,サイ、（セイ）,[],歳
ih,減,ゲン、へ-る、へ-らす,[],減
ih,滅,メツ、ほろ-びる、ほろ-ぼす,[],滅
ih,茂,モ、しげ-る,[],茂
ih,蔑,ベツ、さげす-む,[],蔑
ih,越,エツ、こ-す、こ-える,[],越
ih1 ,成,セイ、（ジョウ）、な-る、な-す,[],成
ih1,城,ジョウ、しろ,[],城
ih1,盛,セイ、（ジョウ）、も-る、さか-る、さか-ん,[],盛
ih1,誠,セイ、まこと,[],誠
ih2 ,幾,キ、いく,[],幾
ih2,機,キ、はた,[],機
ii,惑,ワク、まど-う,[],惑
ii,桟,サン,[],桟
ii,残,ザン、のこ-る、のこ-す,[],残
ii,浅,セン、あさ-い,[],浅
ii,箋,セン,[],箋
ii,践,セン,[],践
ii,銭,セン、ぜに,[],銭
iih ,参,サン、まい-る,[],参
iih,惨,サン、ザン、みじ-め,[],惨
ijb,哺,ホ,[],哺
ijb,捕,ホ、と-らえる、と-らわれる、と-る、つか-まえる、つか-まる,[],捕
ijb,浦,うら,[],浦
ijb,舗,ホ,[],舗
ijb,補,ホ、おぎな-う,[],補
ijc,術,ジュツ,[],術
ijc,述,ジュツ、の-べる,[],述
ijc,麻,マ、あさ,[],麻
ije1 ,求,キュウ、もと-める,[],求
ije1,救,キュウ、すく-う,[],救
ije1,球,キュウ、たま,[],球
ik ,犬,ケン、いぬ,[],犬
ik,伏,フク、ふ-せる、ふ-す,[],伏
ik,状,ジョウ,[],状
ik,献,ケン、（コン）,[],献
ik,突,トツ、つ-く,[],突
ikk,抜,バツ、ぬ-く、ぬ-ける、ぬ-かす、ぬ-かる,[],抜
ikk,髪,ハツ、かみ,[],髪
iku ,就,シュウ、（ジュ）、つ-く、つ-ける,[],就
iku,蹴,シュウ、け-る,[],蹴
ili,強,キョウ、ゴウ、つよ-い、つよ-まる、つよ-める、し-いる,[],強
ill ,州,シュウ、す,[],州
ill,酬,シュウ,[],酬
ime,氷,ヒョウ、こおり、ひ,[],氷
imo ,次,ジ、シ、つ-ぐ、つぎ,[],次
imo,姿,シ、すがた,[],姿
imo,恣,シ,[],恣
imo,盗,トウ、ぬす-む,[],盗
imo,羨,セン、うらや-む、うらや-ましい,[],羨
imo,茨,（いばら）,[],茨
imo,諮,シ、はか-る,[],諮
imo,資,シ,[],資
ine ,永,エイ、なが-い,[],永
ine,泳,エイ、およ-ぐ,[],泳
ine,詠,エイ、よ-む,[],詠
ino ,乏,ボウ、とぼ-しい,[],乏
ino,芝,しば,[],芝
iok,挨,アイ,[],挨
ip,代,ダイ、タイ、か-わる、か-える、よ、しろ,[],代
ip,弐,ニ,[],弐
ip,武,ブ、ム,[],武
ip,袋,タイ、ふくろ,[],袋
ip,貸,タイ、か-す,[],貸
ip,賦,フ,[],賦
ip1 ,式,シキ,[],式
ip1,拭,ショク、ふ-く、ぬぐ-う,[],拭
ip1,試,シ、こころ-みる、ため-す,[],試
ipp ,能,ノウ,[],能
ipp,態,タイ,[],態
ipp,熊,くま,[],熊
ipp,罷,ヒ,[],罷
ir ,倉,ソウ、くら,[],倉
ir ,台,ダイ、タイ,[],台
ir,冶,ヤ,[],冶
ir,始,シ、はじ-める、はじ-まる,[],始
ir,怠,タイ、おこた-る、なま-ける,[],怠
ir,治,ジ、チ、おさ-める、おさ-まる、なお-る、なお-す,[],治
ir,胎,タイ,[],胎
it,弁,ベン,[],弁
ite ,度,ド、（ト）、（タク）、たび,[],度
ite,渡,ト、わた-る、わた-す,[],渡
itf ,庶,ショ,[],庶
itf,遮,シャ、さえぎ-る,[],遮
iua,稽,ケイ,[],稽
ix ,鹿,しか、（か）,[],鹿
ix,麓,ロク、ふもと,[],麓
ix,麗,レイ、うるわ-しい,[],麗
ix1,慶,ケイ,[],慶
j,十,ジュウ、ジッ、とお、と,[],十
j,汁,ジュウ、しる,[],汁
j,計,ケイ、はか-る、はか-らう,[],計
j,針,シン、はり,[],針
jb,南,ナン、（ナ）、みなみ,[],南
jb,肺,ハイ,[],肺
jbc ,真,シン、ま,[],真
jbc,塡,テン,[],塡
jbc,慎,シン、つつし-む,[],慎
jbc,鎮,チン、しず-める、しず-まる,[],鎮
jbj,軍,グン,[],軍
jbm ,直,チョク、ジキ、ただ-ちに、なお-す、なお-る,[],直
jbm,値,チ、ね、あたい,[],値
jbm,植,ショク、う-える、う-わる,[],植
jbm,殖,ショク、ふ-える、ふ-やす,[],殖
jbm,置,チ、お-く,[],置
jc,穴,ケツ、あな,[],穴
jd ,未,ミ,[],未
jd,味,ミ、あじ、あじ-わう,[],味
jd,妹,マイ、いもうと,[],妹
jd,昧,マイ,[],昧
jd,魅,ミ,[],魅
je ,支,シ、ささ-える,[],支
je,伎,キ,[],伎
je,岐,キ,[],岐
je,技,ギ、わざ,[],技
je,枝,シ、えだ,[],枝
je,肢,シ,[],肢
ji,戴,タイ,[],戴
ji,栽,サイ,[],栽
ji,繊,セン,[],繊
ji,裁,サイ、た-つ、さば-く,[],裁
ji,載,サイ、の-せる、の-る,[],載
ji,鉄,テツ,[],鉄
jii,伝,デン、つた-わる、つた-える、つた-う,[],伝
jii,団,ダン、（トン）,[],団
jii,専,セン、もっぱ-ら,[],専
jip,穂,スイ、ほ,[],穂
jjb ,朝,チョウ、あさ,[],朝
jjb,嘲,チョウ、あざけ-る,[],嘲
jjb,潮,チョウ、しお,[],潮
jjl ,斬,ザン、き-る,[],斬
jjl,暫,ザン,[],暫
jjl,漸,ゼン,[],漸
jk,丈,ジョウ、たけ,[],丈
jka ,者,シャ、もの,[],者
jka,暑,ショ、あつ-い,[],暑
jka,煮,シャ、に-る、に-える、に-やす,[],煮
jka,着,チャク、（ジャク）、き-る、き-せる、つ-く、つ-ける,[],着
jka,箸,はし,[],箸
jka,緒,ショ、（チョ）、お,[],緒
jka,署,ショ,[],署
jka,著,チョ、あらわ-す、いちじる-しい,[],著
jka,諸,ショ,[],諸
jka,賭,ト、か-ける,[],賭
jka,都,ト、ツ、みやこ,[],都
jkd ,孝,コウ,[],孝
jkd,教,キョウ、おし-える、おそ-わる,[],教
jkd,酵,コウ,[],酵
jkp,老,ロウ、お-いる、ふ-ける,[],老
jks ,考,コウ、かんが-える,[],考
jks,拷,ゴウ,[],拷
jlk ,吏,リ,[],吏
jlk,使,シ、つか-う,[],使
jln,事,ジ、（ズ）、こと,[],事
jlv ,妻,サイ、つま,[],妻
jlv,凄,セイ,[],凄
jm,士,シ,[],士
jmc,浜,ヒン、はま,[],浜
jmc,賓,ヒン,[],賓
jmf ,宗,シュウ、ソウ,[],宗
jmf,崇,スウ,[],崇
jmf,踪,ソウ,[],踪
jmn,貯,チョ,[],貯
jmo,錠,ジョウ,[],錠
jmu,院,イン,[],院
jqm,憲,ケン,[],憲
jqr,割,カツ、わ-る、わり、わ-れる、さ-く,[],割
jqr,轄,カツ,[],轄
jr ,古,コ、ふる-い、ふる-す,[],古
jr,克,コク,[],克
jr,故,コ、ゆえ,[],故
jr,枯,コ、か-れる、か-らす,[],枯
jr,湖,コ、みずうみ,[],湖
jr,苦,ク、くる-しい、くる-しむ、くる-しめる、にが-い、にが-る,[],苦
jr1 ,固,コ、かた-める、かた-まる、かた-い,[],固
jr1,個,コ,[],個
jr1,箇,カ,[],箇
jr1,錮,コ,[],錮
jr2 ,居,キョ、い-る,[],居
jr2,据,す-える、す-わる,[],据
jr2,裾,すそ,[],裾
jtc,噴,フン、ふ-く,[],噴
jtc,墳,フン,[],墳
jtc,憤,フン、いきどお-る,[],憤
ju,七,シチ、なな、なな-つ、（なの）,[],七
jv ,安,アン、やす-い,[],安
jv,案,アン,[],案
jwi,恵,ケイ、エ、めぐ-む,[],恵
jwj ,車,シャ、くるま,[],車
jwj,庫,コ、（ク）,[],庫
jwj,連,レン、つら-なる、つら-ねる、つ-れる,[],連
jwj,陣,ジン,[],陣
jwp,庁,チョウ,[],庁
jwp,徳,トク,[],徳
jwp,聴,チョウ、き-く,[],聴
k ,大,ダイ、タイ、おお、おお-きい、おお-いに,[],大
k1 ,因,イン、よ-る,[],因
k1,咽,イン,[],咽
k1,姻,イン,[],姻
k1,恩,オン,[],恩
k1,温,オン、あたた-か、あたた-かい、あたた-まる、あたた-める,[],温
kb ,有,ユウ、ウ、あ-る,[],有
kb,堕,ダ,[],堕
kb,惰,ダ,[],惰
kb,賄,ワイ、まかな-う,[],賄
kb,随,ズイ,[],随
kb,髄,ズイ,[],髄
kcf,僚,リョウ,[],僚
kcf,寮,リョウ,[],寮
kcf,療,リョウ,[],療
kcf,瞭,リョウ,[],瞭
kd,刹,サツ、セツ,[],刹
kd,殺,サツ、（サイ）、（セツ）、ころ-す,[],殺
ke,友,ユウ、とも,[],友
ki ,太,タイ、タ、ふと-い、ふと-る,[],太
ki,汰,タ,[],汰
ki,駄,ダ,[],駄
ki1,雄,ユウ、お、おす,[],雄
kkk,爽,ソウ、さわ-やか,[],爽
kl,在,ザイ、あ-る,[],在
kl,存,ソン、ゾン,[],存
klb,希,キ,[],希
klb,怖,フ、こわ-い,[],怖
km ,左,サ、ひだり,[],左
km,佐,サ,[],佐
kmr ,奇,キ,[],奇
kmr,埼,（さい）,[],埼
kmr,寄,キ、よ-る、よ-せる,[],寄
kmr,崎,さき,[],崎
kmr,椅,イ,[],椅
kmr,騎,キ,[],騎
kms,誇,コ、ほこ-る,[],誇
kn ,九,キュウ、ク、ここの、ここの-つ,[],九
kn,丸,ガン、まる、まる-い、まる-める,[],丸
kn,尻,しり,[],尻
kn,染,セン、そ-める、そ-まる、し-みる、し-み,[],染
kn,究,キュウ、きわ-める,[],究
kn,軌,キ,[],軌
kog,奮,フン、ふる-う,[],奮
kok,嫉,シツ,[],嫉
kok,疾,シツ,[],疾
koo,峡,キョウ,[],峡
koo,挟,キョウ、はさ-む、はさ-まる,[],挟
koo,狭,キョウ、せま-い、せば-める、せば-まる,[],狭
koo,頰,ほお,[],頰
kr,右,ウ、ユウ、みぎ,[],右
kr,諾,ダク,[],諾
kr1 ,若,ジャク、（ニャク）、わか-い、も-しくは,[],若
kr1,匿,トク,[],匿
ks ,力,リョク、リキ、ちから,[],力
ks,寡,カ,[],寡
ks,男,ダン、ナン、おとこ,[],男
ks,筋,キン、すじ,[],筋
ksr ,加,カ、くわ-える、くわ-わる,[],加
ksr,架,カ、か-ける、か-かる,[],架
ksr,賀,ガ,[],賀
kss ,協,キョウ,[],協
kss,脅,キョウ、おびや-かす、おど-す、おど-かす,[],脅
kss,脇,わき,[],脇
kwu,俺,おれ,[],俺
l,中,チュウ、（ジュウ）、なか,[],中
l,仲,チュウ、なか,[],仲
l,忠,チュウ,[],忠
l,沖,チュウ、おき,[],沖
l,虫,チュウ、むし,[],虫
lb,巾,キン,[],巾
lb,布,フ、ぬの,[],布
lb,帥,スイ,[],帥
lb1,庸,ヨウ,[],庸
lbk ,央,オウ,[],央
lbk,映,エイ、うつ-る、うつ-す、は-える,[],映
lbk,英,エイ,[],英
lbu,枕,まくら,[],枕
lbu,沈,チン、しず-む、しず-める,[],沈
le,康,コウ,[],康
le,逮,タイ,[],逮
lg,昼,チュウ、ひる,[],昼
lg,書,ショ、か-く,[],書
lg,画,ガ、カク,[],画
lk,史,シ,[],史
ll,串,くし,[],串
ll,患,カン、わずら-う,[],患
ll,班,ハン,[],班
lll,片,ヘン、かた,[],片
lll1 ,川,セン、かわ,[],川
lll1,訓,クン,[],訓
lll1,順,ジュン,[],順
lln ,仏,ブツ、ほとけ,[],仏
lln,払,フツ、はら-う,[],払
lln,沸,フツ、わ-く、わ-かす,[],沸
lln,費,ヒ、つい-やす、つい-える,[],費
lmc ,貴,キ、たっと-い、とうと-い、たっと-ぶ、とうと-ぶ,[],貴
lmc,潰,カイ、つぶ-す、つぶ-れる,[],潰
lmc,遺,イ、（ユイ）,[],遺
lmf,尽,ジン、つ-くす、つ-きる、つ-かす,[],尽
lmo ,兆,チョウ、きざ-す、きざ-し,[],兆
lmo,挑,チョウ、いど-む,[],挑
lmo,桃,トウ、もも,[],桃
lmo,眺,チョウ、なが-める,[],眺
lmo,跳,チョウ、は-ねる、と-ぶ,[],跳
lmo,逃,トウ、に-げる、に-がす、のが-す、のが-れる,[],逃
lmp ,北,ホク、きた,[],北
lmp,背,ハイ、せ、せい、そむ-く、そむ-ける,[],背
lmr,遣,ケン、つか-う、つか-わす,[],遣
lmy ,非,ヒ,[],非
lmy,俳,ハイ,[],俳
lmy,悲,ヒ、かな-しい、かな-しむ,[],悲
lmy,扉,ヒ、とびら,[],扉
lmy,排,ハイ,[],排
lmy,罪,ザイ、つみ,[],罪
lmy,輩,ハイ,[],輩
ln ,利,リ、き-く,[],利
ln,梨,なし,[],梨
ln,痢,リ,[],痢
ln1,刈,か-る,[],刈
ln2,罰,バツ、バチ,[],罰
lq,律,リツ、（リチ）,[],律
lq,津,シン、つ,[],津
lq,筆,ヒツ、ふで,[],筆
lr ,唐,トウ、から,[],唐
lr,糖,トウ,[],糖
lw ,由,ユ、ユウ、（ユイ）、よし,[],由
lw,宙,チュウ,[],宙
lw,抽,チュウ,[],抽
lw,油,ユ、あぶら,[],油
lw,笛,テキ、ふえ,[],笛
lw,袖,シュウ、そで,[],袖
lw,軸,ジク,[],軸
lwl ,申,シン、もう-す,[],申
lwl,伸,シン、の-びる、の-ばす、の-べる,[],伸
lwl,神,シン、ジン、かみ、（かん）、（こう）,[],神
lwl,紳,シン,[],紳
lwv ,数,スウ、（ス）、かず、かぞ-える,[],数
lwv,楼,ロウ,[],楼
lxh,姉,シ、あね,[],姉
m,一,イチ、イツ、ひと、ひと-つ,[],一
m,圧,アツ,[],圧
ma ,百,ヒャク,[],百
ma1 ,宿,シュク、やど、やど-る、やど-す,[],宿
ma1,縮,シュク、ちぢ-む、ちぢ-まる、ちぢ-める、ちぢ-れる、ちぢ-らす,[],縮
maf,願,ガン、ねが-う,[],願
mam,垣,かき,[],垣
mam,宣,セン,[],宣
mam,恒,コウ,[],恒
mb,雨,ウ、あめ、（あま）,[],雨
mbe ,憂,ユウ、うれ-える、うれ-い、う-い,[],憂
mbe,優,ユウ、やさ-しい、すぐ-れる,[],優
mbl ,需,ジュ,[],需
mbl,儒,ジュ,[],儒
mbu,夏,カ、（ゲ）、なつ,[],夏
mcb,璽,ジ,[],璽
mcw,遷,セン,[],遷
mcw1 ,西,セイ、サイ、にし,[],西
mcw1,酒,シュ、さけ、（さか）,[],酒
md,宇,ウ,[],宇
md,汚,オ、けが-す、けが-れる、けが-らわしい、よご-す、よご-れる、きたな-い,[],汚
md,芋,いも,[],芋
mdm,五,ゴ、いつ、いつ-つ,[],五
mem,極,キョク、ゴク、きわ-める、きわ-まる、きわ-み,[],極
mf ,不,フ、ブ,[],不
mf,否,ヒ、いな,[],否
mf,杯,ハイ、さかずき,[],杯
mfb,弥,や,[],弥
mfj ,平,ヘイ、ビョウ、たい-ら、ひら,[],平
mfj,坪,つぼ,[],坪
mfj,評,ヒョウ,[],評
mg ,王,オウ,[],王
mg,呈,テイ,[],呈
mg,弄,ロウ、もてあそ-ぶ,[],弄
mg,旺,オウ,[],旺
mg,潤,ジュン、うるお-う、うるお-す、うる-む,[],潤
mg,狂,キョウ、くる-う、くる-おしい,[],狂
mg,皇,コウ、オウ,[],皇
mgb,再,サイ、（サ）、ふたた-び,[],再
mgi,玉,ギョク、たま,[],玉
mhf ,原,ゲン、はら,[],原
mhf,源,ゲン、みなもと,[],源
mhi,築,チク、きず-く,[],築
mig ,至,シ、いた-る,[],至
mig,室,シツ、むろ,[],室
mig,窒,チツ,[],窒
mig,緻,チ,[],緻
mig,致,チ、いた-す,[],致
mig1 ,到,トウ,[],到
mig1,倒,トウ、たお-れる、たお-す,[],倒
mj ,干,カン、ほ-す、ひ-る,[],干
mj,刊,カン,[],刊
mj,岸,ガン、きし,[],岸
mj,幹,カン、みき,[],幹
mj,汗,カン、あせ,[],汗
mj,肝,カン、きも,[],肝
mj,軒,ケン、のき,[],軒
mjr,舎,シャ,[],舎
mk ,天,テン、あめ、（あま）,[],天
mk,蚕,サン、かいこ,[],蚕
mlb,師,シ,[],師
mlj,敢,カン,[],敢
mlk ,更,コウ、さら、ふ-ける、ふ-かす,[],更
mlk,便,ベン、ビン、たよ-り,[],便
mlk,梗,コウ,[],梗
mlk,硬,コウ、かた-い,[],硬
mllm ,亜,ア,[],亜
mllm,悪,アク、オ、わる-い,[],悪
mlm ,工,コウ、ク,[],工
mlm,功,コウ、（ク）,[],功
mlm,巧,コウ、たく-み,[],巧
mlm,控,コウ、ひか-える,[],控
mlm,攻,コウ、せ-める,[],攻
mlm,江,コウ、え,[],江
mlm,空,クウ、そら、あ-く、あ-ける、から,[],空
mlm,紅,コウ、（ク）、べに、くれない,[],紅
mlm,虹,にじ,[],虹
mlm,貢,コウ、（ク）、みつ-ぐ,[],貢
mlm,項,コウ,[],項
mlo,両,リョウ,[],両
mm ,二,ニ、ふた、ふた-つ,[],二
mm,仁,ジン、（ニ）,[],仁
mmf ,示,ジ、シ、しめ-す,[],示
mmf,奈,ナ,[],奈
mmi ,雲,ウン、くも,[],雲
mmi,曇,ドン、くも-る,[],曇
mmm,三,サン、み、み-つ、みっ-つ,[],三
mmn ,行,コウ、ギョウ、（アン）、い-く、ゆ-く、おこな-う,[],行
mmn,桁,けた,[],桁
mmr,悟,ゴ、さと-る,[],悟
mmr,語,ゴ、かた-る、かた-らう,[],語
mmu ,元,ゲン、ガン、もと,[],元
mmu,冠,カン、かんむり,[],冠
mmu,完,カン,[],完
mmu,玩,ガン,[],玩
mmu,頑,ガン,[],頑
mmv,唇,シン、くちびる,[],唇
mmv,娠,シン,[],娠
mmv,振,シン、ふ-る、ふ-るう、ふ-れる,[],振
mmv,辱,ジョク、はずかし-める,[],辱
mmv,震,シン、ふる-う、ふる-える,[],震
mn ,丁,チョウ、テイ,[],丁
mn,亭,テイ,[],亭
mn,停,テイ,[],停
mn,寧,ネイ,[],寧
mn,打,ダ、う-つ,[],打
mn,町,チョウ、まち,[],町
mn,訂,テイ,[],訂
mn,頂,チョウ、いただ-く、いただき,[],頂
mn1,乙,オツ,[],乙
mnn ,列,レツ,[],列
mnn,例,レイ、たと-える,[],例
mnn,烈,レツ,[],烈
mnn,裂,レツ、さ-く、さ-ける,[],裂
mnp ,死,シ、し-ぬ,[],死
mnp,葬,ソウ、ほうむ-る,[],葬
mnr ,可,カ,[],可
mnr,何,カ、なに、（なん）,[],何
mnr,歌,カ、うた、うた-う,[],歌
mnr,河,カ、かわ,[],河
mnr,苛,カ,[],苛
mnr,荷,カ、に,[],荷
mob ,丙,ヘイ,[],丙
mob,柄,ヘイ、がら、え,[],柄
mob,病,ビョウ、（ヘイ）、や-む、やまい,[],病
mpo,塚,つか,[],塚
mqj,拝,ハイ、おが-む,[],拝
mr ,石,セキ、（シャク）、（コク）、いし,[],石
mr,妬,ト、ねた-む,[],妬
mr,岩,ガン、いわ,[],岩
mr,拓,タク,[],拓
mr1,捨,シャ、す-てる,[],捨
mrb,融,ユウ,[],融
mrb,隔,カク、へだ-てる、へだ-たる,[],隔
mrt ,豆,トウ、（ズ）、まめ,[],豆
mrt,澄,チョウ、す-む、す-ます,[],澄
mrt,灯,トウ、ひ,[],灯
mrt,痘,トウ,[],痘
mrt,登,トウ、ト、のぼ-る,[],登
mrt,短,タン、みじか-い,[],短
mrt,闘,トウ、たたか-う,[],闘
mrt,頭,トウ、ズ、（ト）、あたま、かしら,[],頭
mrw,副,フク,[],副
mrw,富,フ、（フウ）、と-む、とみ,[],富
mrw,幅,フク、はば,[],幅
mrw,当,トウ、あ-たる、あ-てる,[],当
mrw,福,フク,[],福
msj,厳,ゲン、（ゴン）、おごそ-か、きび-しい,[],厳
mso ,家,カ、ケ、いえ、や,[],家
mso,嫁,カ、よめ、とつ-ぐ,[],嫁
mso,稼,カ、かせ-ぐ,[],稼
mso,豚,トン、ぶた,[],豚
mso,豪,ゴウ,[],豪
mso,逐,チク,[],逐
mt ,刑,ケイ,[],刑
mt,型,ケイ、かた,[],型
mt,形,ケイ、ギョウ、かた、かたち,[],形
mt,研,ケン、と-ぐ,[],研
mt,開,カイ、ひら-く、ひら-ける、あ-く、あ-ける,[],開
mtb,励,レイ、はげ-む、はげ-ます,[],励
mtj,華,カ、（ケ）、はな,[],華
mv,喪,ソウ、も,[],喪
mv,畏,イ、おそ-れる,[],畏
mvh ,牙,ガ、（ゲ）、きば,[],牙
mvh,芽,ガ、め,[],芽
mvh,邪,ジャ,[],邪
mvh,雅,ガ,[],雅
mvm,径,ケイ,[],径
mvm,経,ケイ、キョウ、へ-る,[],経
mvm,茎,ケイ、くき,[],茎
mvm,軽,ケイ、かる-い、かろ-やか,[],軽
mvni,瓦,ガ、かわら,[],瓦
mvnm,互,ゴ、たが-い,[],互
mvs,朽,キュウ、く-ちる,[],朽
mw,価,カ、あたい,[],価
mw,煙,エン、けむ-る、けむり、けむ-い,[],煙
mwa ,会,カイ、エ、あ-う,[],会
mwa,絵,カイ、エ,[],絵
mwc,演,エン,[],演
mwd,慄,リツ,[],慄
mwf ,票,ヒョウ,[],票
mwf,標,ヒョウ,[],標
mwf,漂,ヒョウ、ただよ-う,[],漂
mwl ,面,メン、おも、おもて、つら,[],面
mwl,麺,メン,[],麺
mwv ,要,ヨウ、かなめ、い-る,[],要
mwv,腰,ヨウ、こし,[],腰
my,下,カ、ゲ、した、しも、もと、さ-げる、さ-がる、くだ-る、くだ-す、くだ-さる、お-ろす、お-りる,[],下
mym ,正,セイ、ショウ、ただ-しい、ただ-す、まさ,[],正
mym,征,セイ,[],征
mym,政,セイ、（ショウ）、まつりごと,[],政
mym,症,ショウ,[],症
mym,証,ショウ,[],証
myo,定,テイ、ジョウ、さだ-める、さだ-まる、さだ-か,[],定
myo,綻,タン、ほころ-びる,[],綻
myo1 ,是,ゼ,[],是
myo1,堤,テイ、つつみ,[],堤
myo1,提,テイ、さ-げる,[],提
myo1,題,ダイ,[],題
n,弓,キュウ、ゆみ,[],弓
n,引,イン、ひ-く、ひ-ける,[],引
nao ,象,ショウ、ゾウ,[],象
nao,像,ゾウ,[],像
nau ,免,メン、まぬか-れる,[],免
nau ,色,ショク、シキ、いろ,[],色
nau,勉,ベン,[],勉
nau,晩,バン,[],晩
nau,艶,エン、つや,[],艶
nau1,逸,イツ,[],逸
nbc,負,フ、ま-ける、ま-かす、お-う,[],負
nbg,角,カク、かど、つの,[],角
nbk,喚,カン,[],喚
nbk,換,カン、か-える、か-わる,[],換
nc,小,ショウ、ちい-さい、こ、お,[],小
ncr,担,タン、かつ-ぐ、にな-う,[],担
ncr,胆,タン,[],胆
nd ,子,シ、ス、こ,[],子
nd,厚,コウ、あつ-い,[],厚
nd,好,コウ、この-む、す-く,[],好
nd,孔,コウ,[],孔
nd,字,ジ、あざ,[],字
ndt,猛,モウ,[],猛
nhe ,及,キュウ、およ-ぶ、およ-び、およ-ぼす,[],及
nhe,吸,キュウ、す-う,[],吸
nhe,扱,あつか-う,[],扱
nhe,級,キュウ,[],級
ni ,夕,セキ、ゆう,[],夕
ni,外,ガイ、ゲ、そと、ほか、はず-す、はず-れる,[],外
nib,痛,ツウ、いた-い、いた-む、いた-める,[],痛
nib,踊,ヨウ、おど-る、おど-り,[],踊
nib,通,ツウ、（ツ）、とお-る、とお-す、かよ-う,[],通
nib1 ,勇,ユウ、いさ-む,[],勇
nib1,湧,ユウ、わ-く,[],湧
nih ,矛,ム、ほこ,[],矛
nih,務,ム、つと-める、つと-まる,[],務
nih,柔,ジュウ、ニュウ、やわ-らか、やわ-らかい,[],柔
nih,霧,ム、きり,[],霧
nii ,多,タ、おお-い,[],多
nii,移,イ、うつ-る、うつ-す,[],移
nin,予,ヨ,[],予
nin,序,ジョ,[],序
nin,野,ヤ、の,[],野
nin,預,ヨ、あず-ける、あず-かる,[],預
niq,傑,ケツ,[],傑
niq,瞬,シュン、またた-く,[],瞬
niq,舞,ブ、ま-う、まい,[],舞
niq,隣,リン、とな-る、となり,[],隣
nir ,名,メイ、ミョウ、な,[],名
nir,銘,メイ,[],銘
niu,宛,あ-てる,[],宛
niu,怨,エン、オン,[],怨
niu,腕,ワン、うで,[],腕
nj,迅,ジン,[],迅
nkf ,為,イ,[],為
nkf,偽,ギ、いつわ-る、にせ,[],偽
nkq ,建,ケン、（コン）、た-てる、た-つ,[],建
nkq,健,ケン、すこ-やか,[],健
